Machine Number,Part Number,Full_Path_Way,Base_Path,File_Name,Camera,Datetime,DateOnly,ISO_8601,Extension,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,xdelta,ydelta,Area,Score
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114024.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114024.xml,s1_outer_surface,2021-02-19  11:40:24,2021-02-19 ,20210219T114024,.xml,550,4512,1,Chip,448,2236,519,2432,71,196,13916,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114055.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114055.xml,s1_outer_surface,2021-02-19  11:40:55,2021-02-19 ,20210219T114055,.xml,550,4512,1,Crack,428,3085,510,3301,82,216,17712,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114055.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114055.xml,s1_outer_surface,2021-02-19  11:40:55,2021-02-19 ,20210219T114055,.xml,550,4512,1,Chip,33,859,122,1066,89,207,18423,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114055.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114055.xml,s1_outer_surface,2021-02-19  11:40:55,2021-02-19 ,20210219T114055,.xml,550,4512,1,Chip,449,3374,519,3559,70,185,12950,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114111.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114111.xml,s1_outer_surface,2021-02-19  11:41:11,2021-02-19 ,20210219T114111,.xml,550,4512,1,Chip,28,3932,148,4213,120,281,33720,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114111.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114111.xml,s1_outer_surface,2021-02-19  11:41:11,2021-02-19 ,20210219T114111,.xml,550,4512,1,Chip,427,1988,516,2197,89,209,18601,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114111.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114111.xml,s1_outer_surface,2021-02-19  11:41:11,2021-02-19 ,20210219T114111,.xml,550,4512,1,Chip,30,1,137,260,107,259,27713,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114111.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114111.xml,s1_outer_surface,2021-02-19  11:41:11,2021-02-19 ,20210219T114111,.xml,550,4512,1,Chip,467,1,518,167,51,166,8466,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114111.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114111.xml,s1_outer_surface,2021-02-19  11:41:11,2021-02-19 ,20210219T114111,.xml,550,4512,1,Chip,455,3933,519,4136,64,203,12992,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114111.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114111.xml,s1_outer_surface,2021-02-19  11:41:11,2021-02-19 ,20210219T114111,.xml,550,4512,1,Chip,452,3375,517,3577,65,202,13130,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114314.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114314.xml,s1_outer_surface,2021-02-19  11:43:14,2021-02-19 ,20210219T114314,.xml,550,4512,1,Chip,448,544,516,760,68,216,14688,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114502.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114502.xml,s1_outer_surface,2021-02-19  11:45:02,2021-02-19 ,20210219T114502,.xml,550,4512,1,Chip,35,784,128,1058,93,274,25482,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114502.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114502.xml,s1_outer_surface,2021-02-19  11:45:02,2021-02-19 ,20210219T114502,.xml,550,4512,1,Chip,447,1672,517,1996,70,324,22680,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114502.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114502.xml,s1_outer_surface,2021-02-19  11:45:02,2021-02-19 ,20210219T114502,.xml,550,4512,1,Chip,480,1585,516,1622,36,37,1332,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114517.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114517.xml,s1_outer_surface,2021-02-19  11:45:17,2021-02-19 ,20210219T114517,.xml,550,4512,1,Chip,442,2251,516,2484,74,233,17242,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114517.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114517.xml,s1_outer_surface,2021-02-19  11:45:17,2021-02-19 ,20210219T114517,.xml,550,4512,1,Crack,88,3392,118,3492,30,100,3000,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114533.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114533.xml,s1_outer_surface,2021-02-19  11:45:33,2021-02-19 ,20210219T114533,.xml,550,4512,1,Crack,40,1122,116,1291,76,169,12844,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114533.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114533.xml,s1_outer_surface,2021-02-19  11:45:33,2021-02-19 ,20210219T114533,.xml,550,4512,1,Chip,30,1666,112,1917,82,251,20582,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114533.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114533.xml,s1_outer_surface,2021-02-19  11:45:33,2021-02-19 ,20210219T114533,.xml,550,4512,1,Crack,94,1766,132,2165,38,399,15162,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114533.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114533.xml,s1_outer_surface,2021-02-19  11:45:33,2021-02-19 ,20210219T114533,.xml,550,4512,1,Chip,431,1098,517,1290,86,192,16512,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114548.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114548.xml,s1_outer_surface,2021-02-19  11:45:48,2021-02-19 ,20210219T114548,.xml,550,4512,1,Chip,441,1673,518,1921,77,248,19096,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114604.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114604.xml,s1_outer_surface,2021-02-19  11:46:04,2021-02-19 ,20210219T114604,.xml,550,4512,1,Chip,439,1,520,494,81,493,39933,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114604.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114604.xml,s1_outer_surface,2021-02-19  11:46:04,2021-02-19 ,20210219T114604,.xml,550,4512,1,Chip,449,3929,517,4454,68,525,35700,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114619.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114619.xml,s1_outer_surface,2021-02-19  11:46:19,2021-02-19 ,20210219T114619,.xml,550,4512,1,Chip,436,541,519,772,83,231,19173,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114635.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114635.xml,s1_outer_surface,2021-02-19  11:46:35,2021-02-19 ,20210219T114635,.xml,550,4512,1,Chip,460,1,518,108,58,107,6206,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114635.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114635.xml,s1_outer_surface,2021-02-19  11:46:35,2021-02-19 ,20210219T114635,.xml,550,4512,1,Chip,451,3929,517,4084,66,155,10230,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114650.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114650.xml,s1_outer_surface,2021-02-19  11:46:50,2021-02-19 ,20210219T114650,.xml,550,4512,1,Chip,34,550,124,779,90,229,20610,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114752.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114752.xml,s1_outer_surface,2021-02-19  11:47:52,2021-02-19 ,20210219T114752,.xml,550,4512,1,Chip,447,580,520,798,73,218,15914,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114853.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114853.xml,s1_outer_surface,2021-02-19  11:48:53,2021-02-19 ,20210219T114853,.xml,550,4512,1,Chip,459,2803,518,3013,59,210,12390,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114908.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114908.xml,s1_outer_surface,2021-02-19  11:49:08,2021-02-19 ,20210219T114908,.xml,550,4512,1,Chip,34,1988,117,2192,83,204,16932,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114924.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114924.xml,s1_outer_surface,2021-02-19  11:49:24,2021-02-19 ,20210219T114924,.xml,550,4512,1,Chip,434,2237,519,2472,85,235,19975,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114939.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114939.xml,s1_outer_surface,2021-02-19  11:49:39,2021-02-19 ,20210219T114939,.xml,550,4512,1,Chip,443,1664,520,1868,77,204,15708,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T114955.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T114955.xml,s1_outer_surface,2021-02-19  11:49:55,2021-02-19 ,20210219T114955,.xml,550,4512,1,Chip,34,1399,121,1618,87,219,19053,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115127.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115127.xml,s1_outer_surface,2021-02-19  11:51:27,2021-02-19 ,20210219T115127,.xml,550,4512,1,Chip,31,4233,123,4449,92,216,19872,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115127.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115127.xml,s1_outer_surface,2021-02-19  11:51:27,2021-02-19 ,20210219T115127,.xml,550,4512,1,Chip,32,270,119,498,87,228,19836,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115143.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115143.xml,s1_outer_surface,2021-02-19  11:51:43,2021-02-19 ,20210219T115143,.xml,550,4512,1,Chip,434,3110,516,3326,82,216,17712,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115244.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115244.xml,s1_outer_surface,2021-02-19  11:52:44,2021-02-19 ,20210219T115244,.xml,550,4512,1,Crack,40,1404,135,1600,95,196,18620,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115244.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115244.xml,s1_outer_surface,2021-02-19  11:52:44,2021-02-19 ,20210219T115244,.xml,550,4512,1,Chip,444,1,520,177,76,176,13376,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115244.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115244.xml,s1_outer_surface,2021-02-19  11:52:44,2021-02-19 ,20210219T115244,.xml,550,4512,1,Chip,446,3933,517,4138,71,205,14555,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115300.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115300.xml,s1_outer_surface,2021-02-19  11:53:00,2021-02-19 ,20210219T115300,.xml,550,4512,1,Chip,34,1393,123,1631,89,238,21182,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115300.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115300.xml,s1_outer_surface,2021-02-19  11:53:00,2021-02-19 ,20210219T115300,.xml,550,4512,1,Chip,435,2236,519,2495,84,259,21756,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115315.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115315.xml,s1_outer_surface,2021-02-19  11:53:15,2021-02-19 ,20210219T115315,.xml,550,4512,1,Chip,444,573,519,773,75,200,15000,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115331.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115331.xml,s1_outer_surface,2021-02-19  11:53:31,2021-02-19 ,20210219T115331,.xml,550,4512,1,Chip,449,1100,519,1323,70,223,15610,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115346.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115346.xml,s1_outer_surface,2021-02-19  11:53:46,2021-02-19 ,20210219T115346,.xml,550,4512,1,Chip,31,826,135,1058,104,232,24128,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115448.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115448.xml,s1_outer_surface,2021-02-19  11:54:48,2021-02-19 ,20210219T115448,.xml,,,,Chip,34,3697,112,3880,78,183,14274,0.9983
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115503.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115503.xml,s1_outer_surface,2021-02-19  11:55:03,2021-02-19 ,20210219T115503,.xml,550,4512,1,Chip,449,1665,517,1898,68,233,15844,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115518.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115518.xml,s1_outer_surface,2021-02-19  11:55:18,2021-02-19 ,20210219T115518,.xml,550,4512,1,Chip,443,1107,513,1620,70,513,35910,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115534.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115534.xml,s1_outer_surface,2021-02-19  11:55:34,2021-02-19 ,20210219T115534,.xml,550,4512,1,Chip,33,3097,119,3328,86,231,19866,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115534.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115534.xml,s1_outer_surface,2021-02-19  11:55:34,2021-02-19 ,20210219T115534,.xml,550,4512,1,Crack,442,2263,475,2472,33,209,6897,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115534.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115534.xml,s1_outer_surface,2021-02-19  11:55:34,2021-02-19 ,20210219T115534,.xml,550,4512,1,Chip,32,1107,96,1247,64,140,8960,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train\s1_outer_surface_20210219T115534.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_chips_with_other\from_train,s1_outer_surface_20210219T115534.xml,s1_outer_surface,2021-02-19  11:55:34,2021-02-19 ,20210219T115534,.xml,550,4512,1,Crack,100,2930,132,3264,32,334,10688,Manual
